product_id,product_name,description,category,price,brand,search_text
B071PCCMFF,"【Promotion】Full Shine 24""Seamless Skin Weft Hair Extension Ombre Tape Hair Extensions Balayage Hair Extensions Color #2 Fading to #6 and #18 Ash Blonde Highlighted Tape Hair Extensions50g 20 Pcs",,,,,"【Promotion】Full Shine 24""Seamless Skin Weft Hair Extension Ombre Tape Hair Extensions Balayage Hair Extensions Color #2 Fading to #6 and #18 Ash Blonde Highlighted Tape Hair Extensions50g 20 Pcs"
B08SGXFM81,FANXITON 20 Pairs False Eyelashes 4 Styles Mixed Fluffy Long Lashes 3D Volume Faux Mink Fake Lashes Pack,,,,FANXITON,FANXITON 20 Pairs False Eyelashes 4 Styles Mixed Fluffy Long Lashes 3D Volume Faux Mink Fake Lashes Pack FANXITON
B075FMD915,"YUZHU Human Hair Bundles Loose Wave 18"" 20"" 22"" 100% Unprocessed 8A Peruvian Loose Wave Hair Bundles Remy Virgin Hair Extensions Natural Color 300g",,,,YU ZHU,"YUZHU Human Hair Bundles Loose Wave 18"" 20"" 22"" 100% Unprocessed 8A Peruvian Loose Wave Hair Bundles Remy Virgin Hair Extensions Natural Color 300g YU ZHU"
B07QD4NS2H,Hair Chalk - 6 Pcs Temporary Hair Chalk Comb Hair Dye For Halloween Celebration Make Up Party Cosplay And Diy Non-toxic And Easily Washable Adults (hair chalk),,,,LADES,Hair Chalk - 6 Pcs Temporary Hair Chalk Comb Hair Dye For Halloween Celebration Make Up Party Cosplay And Diy Non-toxic And Easily Washable Adults (hair chalk) LADES
B09X8SWWTY,"Marge Blue, Curly Beehive Costume Wig",Funny Marge Wig. Very tall beehive curly blue costume wig.,,,City Costume Wigs,"Marge Blue, Curly Beehive Costume Wig City Costume Wigs Funny Marge Wig. Very tall beehive curly blue costume wig."
B079ZC4BSW,Xenia Paris XP Twist 2″ Inch Clipless Ceramic Professional Curling Iron with Glove,"Barrels : 2""Inch Ceramic Adjustable Digital Temperature Display with Programmable Auto Shut-off Dual-voltage 110-220V Lifetime Warranty Including Heat-resistant glove",,,Xenia Paris,"Xenia Paris XP Twist 2″ Inch Clipless Ceramic Professional Curling Iron with Glove Xenia Paris Barrels : 2""Inch Ceramic Adjustable Digital Temperature Display with Programmable Auto Shut-off Dual-voltage 110-220V Lifetime Warranty Including Heat-resistant glove"
B00YE966A6,Tobacco Vanille 100ml by TRiBUTE8,"A smooth Oriental, Tobacco Vanille opens immediately with opulent essences of Tobacco Leaf and aromatic spice notes. The heart unfolds with creamy Tonka Bean, Tobacco Flower, Vanilla and Cocoa, and finishes with a dry fruit accord, enriched with Sweet Wood Sap.",,19.9,TRiBUTE8,"Tobacco Vanille 100ml by TRiBUTE8 TRiBUTE8 A smooth Oriental, Tobacco Vanille opens immediately with opulent essences of Tobacco Leaf and aromatic spice notes. The heart unfolds with creamy Tonka Bean, Tobacco Flower, Vanilla and Cocoa, and finishes with a dry fruit accord, enriched with Sweet Wood Sap."
B083NXF32H,Goldfinch Straight Ombre Bundles with Closure Brazilian Ombre Brown Human Hair Bundles with Lace Closure 1b/30 Black to Medium Auburn Brown Straight Remy Virgin Hair 14 16 18 + 12,,,,Goldfinch,Goldfinch Straight Ombre Bundles with Closure Brazilian Ombre Brown Human Hair Bundles with Lace Closure 1b/30 Black to Medium Auburn Brown Straight Remy Virgin Hair 14 16 18 + 12 Goldfinch
B0192BX5WC,Anthocyanin Hair Manicure Color Second Edition 230g/ 8.1 OZ (Y02 MUSTARD YELLOW) - Semi Permanent Hair Dye Green - Tempting Hair Color - UV Protection - Plant Protein,,,18.6,Sarangsae,Anthocyanin Hair Manicure Color Second Edition 230g/ 8.1 OZ (Y02 MUSTARD YELLOW) - Semi Permanent Hair Dye Green - Tempting Hair Color - UV Protection - Plant Protein Sarangsae
B06XFY9HZY,Colourpop Super Shock Cheek Highlighter (Tie Dye - Whipped),,,,Colourpop,Colourpop Super Shock Cheek Highlighter (Tie Dye - Whipped) Colourpop
B011954TM4,Travel Cylinder Makeup Bag Wash Toiletry Bag Case Pouch Bathroom Organizer with a Small Storage Bag,,,,BXT,Travel Cylinder Makeup Bag Wash Toiletry Bag Case Pouch Bathroom Organizer with a Small Storage Bag BXT
B07ZCHM9SL,Bomb Twist Crochet Hair 5 Packs Crochet Spring Twist Hair Pre-looped Crochet Braids Synthetic Hair Extension Passion Twist Hair Ombre 16 Inch Braiding Hair Water Wave Hair Curly Braiding Hair,,,,ShowCoco,Bomb Twist Crochet Hair 5 Packs Crochet Spring Twist Hair Pre-looped Crochet Braids Synthetic Hair Extension Passion Twist Hair Ombre 16 Inch Braiding Hair Water Wave Hair Curly Braiding Hair ShowCoco
B077D8QM6K,"NOOK NO YELLOW""THE SERVICE COLOR"" SILVER SHAMPOO 300 ML.",..,,,QLV,"NOOK NO YELLOW""THE SERVICE COLOR"" SILVER SHAMPOO 300 ML. QLV .."
B0147I957O,Annie Hard Curved Bristles Wave Brush 2330 Blue,,,6.99,Annie,Annie Hard Curved Bristles Wave Brush 2330 Blue Annie
B07BFB8R8M,"Puddinghair Straight Brazilian hair 3 Bundles with Closure Natural Black Color 100% Unprocessed Human Hair Bundles (12""14""16""+Closure12"",Free Part)",,,,Puddinghair,"Puddinghair Straight Brazilian hair 3 Bundles with Closure Natural Black Color 100% Unprocessed Human Hair Bundles (12""14""16""+Closure12"",Free Part) Puddinghair"
B096TRNWS6,DIY Eyelash Extension Kit EYELASH EVOLUTION Natural Cluster Lashes 12mm 14mm Effect Remover Dual End Bond BOND GLUE Glass Coating brush Individual Lash 24 Clusters (Kit-Lash×2+Multi Functional Set),,,,EYELASH EVOLUTION,DIY Eyelash Extension Kit EYELASH EVOLUTION Natural Cluster Lashes 12mm 14mm Effect Remover Dual End Bond BOND GLUE Glass Coating brush Individual Lash 24 Clusters (Kit-Lash×2+Multi Functional Set) EYELASH EVOLUTION
B01KH0HQLS,Belle Nail Drill White Electric Manicure Pedicure File Machine Upgraded with Anti-scald Handpiece for Salon Use Acylic Nail Tool Kit,,,,Belle,Belle Nail Drill White Electric Manicure Pedicure File Machine Upgraded with Anti-scald Handpiece for Salon Use Acylic Nail Tool Kit Belle
B08JVGGGZ7,"Tweezers for Women, 4 Pcs Tweezer Set for Ingrown Hair Removal, Lash Tweezers, Hair Plucking Daily Beauty Tool with Leather Case",,,,zYoung,"Tweezers for Women, 4 Pcs Tweezer Set for Ingrown Hair Removal, Lash Tweezers, Hair Plucking Daily Beauty Tool with Leather Case zYoung"
B08JPPKZXF,"Hair Scarf Scrunchies Organizer, Hanging Hair Ribbon Bow Scrunchies Holder, Hair Ties Bowknot Ponytail Storage Display Stand for Women Girls (colorful)",,,,PACMAXI,"Hair Scarf Scrunchies Organizer, Hanging Hair Ribbon Bow Scrunchies Holder, Hair Ties Bowknot Ponytail Storage Display Stand for Women Girls (colorful) PACMAXI"
B01H837M70,2-Pack Makeup Brush Bag Pencil Case Eye Liner Pouch Cord Organizer Vinyl Zipper Wallet Passport Case,,,,,2-Pack Makeup Brush Bag Pencil Case Eye Liner Pouch Cord Organizer Vinyl Zipper Wallet Passport Case
B01497J64U,100% Authentic Incoco Nail Polish 16 Double-ended Strips By It's a Nail - Yacht Party,,,,It's a Nail,100% Authentic Incoco Nail Polish 16 Double-ended Strips By It's a Nail - Yacht Party It's a Nail
B09B593RM5,14 Pieces Carbide Nail Drill Bits Set 3/32 Inch Diamond Nail Drill Bits with Exquisite Storage Box for Acrylic Gel Polish Nails Manicure Pedicure Nail Bits for Nail Drill Set,,,,Honoson,14 Pieces Carbide Nail Drill Bits Set 3/32 Inch Diamond Nail Drill Bits with Exquisite Storage Box for Acrylic Gel Polish Nails Manicure Pedicure Nail Bits for Nail Drill Set Honoson
B075C775ZD,New! Wonder Arms - Arm Upper Body Workout Machine As Seen On TV!!!,"With the magic of Wonder Arms, you can target and tone your triceps, biceps, and more. This easy-to-use tool makes use of dynamic resistance to burn calories and refine your muscle tone whether you're an athlete or a beginner",,,Wonder Arms,"New! Wonder Arms - Arm Upper Body Workout Machine As Seen On TV!!! Wonder Arms With the magic of Wonder Arms, you can target and tone your triceps, biceps, and more. This easy-to-use tool makes use of dynamic resistance to burn calories and refine your muscle tone whether you're an athlete or a beginner"
B07SNPQMXB,Aysekone 2 Pcs/Set Women's Hair Braiding Tools Black Magic Hair Twist Styling Clip Braider Roller Bun Maker DIY Hairstyle Styling Accessory,,,,Aysekone,Aysekone 2 Pcs/Set Women's Hair Braiding Tools Black Magic Hair Twist Styling Clip Braider Roller Bun Maker DIY Hairstyle Styling Accessory Aysekone
B089K3923P,"Yebeauty Heat Resistant Gloves, 2 Pairs 4 Pack Barber Heat Resistant Protector Gloves for Hair Styling Curling Flat Iron - Black + Blue",,,,Yebeauty,"Yebeauty Heat Resistant Gloves, 2 Pairs 4 Pack Barber Heat Resistant Protector Gloves for Hair Styling Curling Flat Iron - Black + Blue Yebeauty"
B07C1M5KRZ,"Oil Blotting Sheets, Teenitor Natural Blotting Paper for Face, Top Handy Oil Absorbing Tissues for Oily Skin Care or Make Up, 300 Counts",,,,Teenitor,"Oil Blotting Sheets, Teenitor Natural Blotting Paper for Face, Top Handy Oil Absorbing Tissues for Oily Skin Care or Make Up, 300 Counts Teenitor"
B08GZWJVR4,Nueva Crema Hidratante para Manos y Pies Asperos Elimina las Grietas RECOMENDADO,,,16.98,dongjing,Nueva Crema Hidratante para Manos y Pies Asperos Elimina las Grietas RECOMENDADO dongjing
B07D293LTR,"Face Gems, Ynredee 2 Set Women Mermaid Rave Festival Glitter, Rhinestone Temporary Tattoo Face Jewels Crystals Face Stickers Eyebrow Face Body Jewelry for Halloween, Christmas, All Saints' Day",,,,Ynredee,"Face Gems, Ynredee 2 Set Women Mermaid Rave Festival Glitter, Rhinestone Temporary Tattoo Face Jewels Crystals Face Stickers Eyebrow Face Body Jewelry for Halloween, Christmas, All Saints' Day Ynredee"
B08L3QKHRJ,"PÜR Disappearing Ink 4-in-1 Brightening Concealer Pen, Hydrates to Smooth Lines & Wrinkles, Cruelty & BPA free",,,24.0,,"PÜR Disappearing Ink 4-in-1 Brightening Concealer Pen, Hydrates to Smooth Lines & Wrinkles, Cruelty & BPA free"
B07R5S9WGC,"SUSULU 24pcs Chiffon Scrunchies for Hair Elastic Ties Rubber Band Ponytail Holder for Women Accessories, Striped Polka Dot Check Plaid Printed Hair Band","Material: Chiffon Fabric Inner Diameter of hair scrunchies: 1.4 inches Outer Diameter of hair scrunchies chiffon: 4.3 inches Quantity of hair scrunchies for girls: 24 pieces NOTE: 1.Due to the monitor and light brightness, there may be color difference between the picture and item you will be received, please understand. 2.Please allow 0.3-0.7 in size error due to manual measurement.",,,SUSULU,"SUSULU 24pcs Chiffon Scrunchies for Hair Elastic Ties Rubber Band Ponytail Holder for Women Accessories, Striped Polka Dot Check Plaid Printed Hair Band SUSULU Material: Chiffon Fabric Inner Diameter of hair scrunchies: 1.4 inches Outer Diameter of hair scrunchies chiffon: 4.3 inches Quantity of hair scrunchies for girls: 24 pieces NOTE: 1.Due to the monitor and light brightness, there may be color difference between the picture and item you will be received, please understand. 2.Please allow 0.3-0.7 in size error due to manual measurement."
B003YKWXM6,Chance by Chanel,"Launched by the design house of Chanel in 2002, CHANEL CHANCE by Chanel is classified as a flowery fragrance. This feminine scent posesses a blend of: a refined blend of jasmine and citrus. It is recommended for daytime wear.",,,CHANEL,"Chance by Chanel CHANEL Launched by the design house of Chanel in 2002, CHANEL CHANCE by Chanel is classified as a flowery fragrance. This feminine scent posesses a blend of: a refined blend of jasmine and citrus. It is recommended for daytime wear."
B00NNLWGXW,10pcs Woman Clear Acrylic Nose Bone Studs Rings Retainers Body Piercing Jewelry,Features: Brand new and high quality. It is simple desgin. Material : Acrylic. Bar Length: 15mm. Bar Width: 0.8mm. Ball Size: 3mm . Package Included: 10 x Nose Rings NO Retail Box. Packed Safely in Bubble Bag.,,,Hittime,10pcs Woman Clear Acrylic Nose Bone Studs Rings Retainers Body Piercing Jewelry Hittime Features: Brand new and high quality. It is simple desgin. Material : Acrylic. Bar Length: 15mm. Bar Width: 0.8mm. Ball Size: 3mm . Package Included: 10 x Nose Rings NO Retail Box. Packed Safely in Bubble Bag.
B07V8GH8D7,BOBBI BROWN SKIN FOUNDATION STICK .31 OZ / 9 g - COOL NATURAL,Customize your level of coverage or use as a spot concealer on the go—this multitasker does it all.,,24.99,Bobbi Brown,BOBBI BROWN SKIN FOUNDATION STICK .31 OZ / 9 g - COOL NATURAL Bobbi Brown Customize your level of coverage or use as a spot concealer on the go—this multitasker does it all.
B00I8B2286,"Colgate 360 Optic White Sonic Power Toothbrush, Full Head Medium (Pack of 12)","Want results? Count on this powerful toothbrush for a beautiful, radiant, white smile! With its dual-action head, you can now get a brush that both polishes and shines your teeth, while getting the clean you expect from a vibrating toothbrush.",,,Colgate,"Colgate 360 Optic White Sonic Power Toothbrush, Full Head Medium (Pack of 12) Colgate Want results? Count on this powerful toothbrush for a beautiful, radiant, white smile! With its dual-action head, you can now get a brush that both polishes and shines your teeth, while getting the clean you expect from a vibrating toothbrush."
B09JC2GTVD,"Makeup Sponge Set , Foundation Round Makeup Blender Sponges , Mini Egg Beauty Blenders, Flawless for Cream, Powder Makeup Sponges (Green)",,,4.5,TIANG,"Makeup Sponge Set , Foundation Round Makeup Blender Sponges , Mini Egg Beauty Blenders, Flawless for Cream, Powder Makeup Sponges (Green) TIANG"
B07GTQVVDJ,Osea Ocean Cleanser .6 oz,,,17.95,OSEA,Osea Ocean Cleanser .6 oz OSEA
B007D7FU8K,Sol Sunguard Bluewater SPF 36 32 oz Pump Bottle,,,,SOL Sunguard,Sol Sunguard Bluewater SPF 36 32 oz Pump Bottle SOL Sunguard
B086H1VGC9,"instayum Women's Perfume Spray - Bubbly Berry, 1.7 oz 50 mL - Darling and Delectable Fragrance with the Notes of Champagne and Frozen Raspberry - Tru Fragrance & Beauty",instayum is a fragrance made for Foodies who appreciate the delicacies of a good bite. This fragrance translates the foodie experience into a fine fragrance with the notes of Champagne and Frozen Raspberry.,,27.99,Tru Fragrance & Beauty,"instayum Women's Perfume Spray - Bubbly Berry, 1.7 oz 50 mL - Darling and Delectable Fragrance with the Notes of Champagne and Frozen Raspberry - Tru Fragrance & Beauty Tru Fragrance & Beauty instayum is a fragrance made for Foodies who appreciate the delicacies of a good bite. This fragrance translates the foodie experience into a fine fragrance with the notes of Champagne and Frozen Raspberry."
B07JCDP7KV,Nivea Lip Care Watermelon 0.17 Ounce Carded (6 Pieces),,,18.99,NIVEA,Nivea Lip Care Watermelon 0.17 Ounce Carded (6 Pieces) NIVEA
B08BC5MMT1,Chennie Spa Headbands Sequins Elastic Bowknot Makeup Hair Bands Washing Face HeadWraps For Women And Girls (2PCS) (Blue&Pink),,,,Chennie,Chennie Spa Headbands Sequins Elastic Bowknot Makeup Hair Bands Washing Face HeadWraps For Women And Girls (2PCS) (Blue&Pink) Chennie
B092396HPQ,Magic Collection 3 in 1 Edge Brush (3 Pack),"A 3 in 1 Edge Brush (3 Pack). Perfect for any edge control gel application, Two types of end for versatile use. Enough to help smooth the edges, clean the hair, fits for baby hairs, temples and hairs. It can refine the appearance of your hair, arrange the messy edges and make hairs smooth. Smooth yet firm when brushing, the bristles don't tug or scratch your skin. Use it to help sculpt short, unruly baby hairs and tame flyaways near your hairline for a neat and polished look.",,,Magic Collection,"Magic Collection 3 in 1 Edge Brush (3 Pack) Magic Collection A 3 in 1 Edge Brush (3 Pack). Perfect for any edge control gel application, Two types of end for versatile use. Enough to help smooth the edges, clean the hair, fits for baby hairs, temples and hairs. It can refine the appearance of your hair, arrange the messy edges and make hairs smooth. Smooth yet firm when brushing, the bristles don't tug or scratch your skin. Use it to help sculpt short, unruly baby hairs and tame flyaways near your hairline for a neat and polished look."
